gene_name	sup_latent	pel_latent	pvalue	condition
147	5.982632719680275	4.179242879297511	0	marginal
148	4.935847665307832	4.580490880476663	5e-4	marginal
149	6.735095936436048	6.246476590447161	0	marginal
150	3.9448870280352426	2.0361293492475294	0	marginal
151	-0.19213882188600012	-0.12249050926546394	0.591	marginal
152	2.6638562094539884	2.919942758419542	0.972	marginal
153	4.471625361772038	2.446408805704997	0	marginal
154	2.8332253384246977	1.0460798063913408	0	marginal
155	7.920272100957396	5.977786345448207	0	marginal
156	3.3749558285226122	2.0290486287884146	0	marginal
157	2.3520554918252397	2.5852588196010204	0.9605	marginal
158	2.29834869551165	2.806682121405654	1	marginal
159	0.7522386428372959	-0.4984236730589652	0	marginal
160	5.654847171488427	3.947536799388014	0	marginal
161	9.076713971429763	8.157100313823728	0	marginal
162	2.9847926646661747	1.3253496567201926	0	marginal
163	5.875396939994435	4.971418650706164	0	marginal
164	7.25547015337996	6.032646935218314	0	marginal
165	3.4200214684995203	3.064044455345474	0.001	marginal
166	5.518154046305787	3.741128118448679	0	marginal
167	0.4905975770603227	0.5081079900348773	0.533	marginal
168	5.63554849679752	3.2350051357156606	0	marginal
169	5.4782336107505305	6.192495210873878	1	marginal
170	-0.9248098952330219	-1.2812169633666546	0.221	marginal
171	2.8678328933258985	2.07819172082176	0	marginal
172	4.186287834520925	3.7600235269325113	0	marginal
173	2.5757241015381904	1.9935187027642263	0	marginal
174	3.2052994241246915	0.8639070711192214	0	marginal
175	1.2738991667436768	0.11798905668885723	0	marginal
176	3.2397380163713283	2.2053939695082447	0	marginal
177	4.529879009826946	0.7828191247824897	0	marginal
178	-0.9524145471644938	-2.556619591563706	0.008	marginal
179	1.9049841535473395	-1.3838145868322735	0	marginal
180	3.8856790076498937	3.886481699143152	0.509	marginal
181	3.416600501885159	2.4028325406022835	0	marginal
182	7.998810318253788	6.182684998621978	0	marginal
183	3.4459383014724327	2.44409705242989	0	marginal
184	4.9699921905257725	3.2619225411414465	0	marginal
185	6.312838914991782	7.056986830354024	1	marginal
186	1.2623476832239184	0.8153738633259242	0.0125	marginal
187	2.4930682059744225	0.6727486564941996	0	marginal
188	3.150780772207203	3.559137160318436	0.9995	marginal
189	2.58203226645281	1.0681358048455527	0	marginal
190	1.6113326226249138	-0.6435971259885115	0	marginal
191	0.9710930292006645	0.8219380033455461	0.239	marginal
192	4.2721803500713484	5.243907240299125	1	marginal
193	0.8485588358459013	1.2102991412575204	0.9705	marginal
194	-0.3860064919206063	-1.09003300480662	0.0485	marginal
195	3.232877982449491	0.9248517094645712	0	marginal
196	3.5520576512032793	2.9950677989287207	0	marginal
197	4.268841883114569	3.1424686221539266	0	marginal
198	6.576977359615697	4.489409637888553	0	marginal
199	3.7360086956165883	2.9076957031125312	0	marginal
200	5.022363980641638	4.095328735213931	0	marginal
201	-0.024130586865564116	-1.4819948307017068	0	marginal
202	1.901243209309683	0.648805063917002	0	marginal
203	8.277276157562678	6.891773033188189	0	marginal
204	6.395422340685002	5.771845529164688	0	marginal
205	5.392329874487608	4.445844407831822	0	marginal
206	5.388993010904967	3.247599156810935	0	marginal
207	3.404696199358286	1.788739923161973	0	marginal
208	3.869827892791297	4.211717954046444	0.998	marginal
209	7.697823846962777	6.1087804140730135	0	marginal
210	2.3336362058949613	2.214350154374859	0.1995	marginal
211	5.3976558943516615	4.471473701670855	0	marginal
212	4.920720373140985	3.1245115965733783	0	marginal
213	3.6991908327708076	3.0847565568422675	0	marginal
214	1.7122865842944104	-0.4507798329628506	0	marginal
215	5.449289728280549	3.4408483885326433	0	marginal
216	2.155292420948248	0.05826126828944081	0	marginal
217	3.375790311248848	1.3267668489176043	0	marginal
218	5.023377001919063	4.099526295529728	0	marginal
219	5.888668839521573	5.220081574011077	0	marginal
220	2.0633385629417837	1.6757583288969513	0.007	marginal
221	4.876426052816161	3.445882528406889	0	marginal
222	7.110194400740767	7.177467423936641	0.739	marginal
223	5.870263174112701	4.212700466200142	0	marginal
224	5.882489795029247	4.394929676528547	0	marginal
225	4.416177418343343	2.7131337440782737	0	marginal
226	3.4008439306120453	4.260312229637327	1	marginal
227	0.1093298709791907	-0.430964677444552	0.049	marginal
228	4.817312328927666	3.0380182579367987	0	marginal
229	5.1944361055478865	2.724903121987425	0	marginal
230	2.331741018811497	0.238642412008416	0	marginal
231	3.981754106075562	2.6505005655231604	0	marginal
232	3.04099548928715	0.2643037058188328	0	marginal
233	4.757806733024282	3.312793308919453	0	marginal
234	5.352746964133205	3.7824533033402874	0	marginal
235	4.823686924011118	4.942662988005884	0.8705	marginal
236	5.548195445655603	3.3129102191400976	0	marginal
237	4.028843400703398	1.5836174650635266	0	marginal
238	9.04184917296913	8.588666991833819	0	marginal
239	3.9149252058516013	1.4795730980750632	0	marginal
240	2.342470056280775	-0.31500734214347736	0	marginal
241	1.4749224837716546	0.46986495783446053	0	marginal
242	4.162984778906817	1.809259334966721	0	marginal
243	3.1606026427871337	3.7142928311470333	1	marginal
244	5.407220905354981	3.788391333195884	0	marginal
245	1.7651671912148161	1.155618851515864	0.002	marginal
246	8.0148084353132	6.867678048787136	0	marginal
247	6.209630608431704	5.347383527651083	0	marginal
248	4.065406603689015	2.03910839113693	0	marginal
249	5.317267912481538	2.328933088223856	0	marginal
250	2.1900408153408386	0.8706883550969575	0	marginal
251	5.011087586151443	4.8727738755603776	0.1155	marginal
252	5.677854610791336	6.056869176413256	0.9995	marginal
253	6.586134919058391	4.633223671860719	0	marginal
254	6.973314319492278	6.307614429261255	0	marginal
255	-0.3296358026393773	-0.8692837429135525	0.0995	marginal
256	1.32545952890271	-0.3729449181893385	0	marginal
257	2.1678979681897763	1.410612090570715	0	marginal
258	5.5606213411614736	4.653132892313533	0	marginal
259	3.828243867962323	3.273857408040181	0	marginal
260	5.185748732217787	4.778701080981116	0	marginal
261	4.403952262476535	3.1440139947564063	0	marginal
262	2.884851511011386	2.1509301276707795	0	marginal
263	3.2353671436344533	1.256278581936173	0	marginal
264	4.165588310612957	2.2601400197729387	0	marginal
265	3.4110677609109894	2.4687980811432837	0	marginal
266	3.325915998269714	2.49771051850592	0	marginal
267	3.6433128010665943	3.0666496849259173	0	marginal
268	1.022462282253229	0.9028654282276214	0.281	marginal
269	6.737427203974214	5.472693094933126	0	marginal
270	3.501261419567027	2.875255227761458	0	marginal
271	5.701257206900097	3.973122639461427	0	marginal
272	2.8852678158489224	2.1044668640971964	0	marginal
273	4.871071451979622	4.532667639387838	0.002	marginal
274	1.1235811776080085	-0.4463436750301649	0	marginal
275	4.91428943213917	5.427369910694793	1	marginal
276	0.8242829508476227	-0.4999700532084252	0	marginal
277	3.6966203587938025	3.705930898345944	0.539	marginal
278	-0.8373890842573306	-0.49358854554853004	0.798	marginal
279	4.205481381624793	3.1617666018470914	0	marginal
280	0.42402065374673503	-1.1960689298586882	0	marginal
281	3.821227449682726	3.975457838669813	0.9175	marginal
282	4.1794600199821375	3.8532928326142097	0.001	marginal
283	2.9898122151344975	3.3196977891947723	0.999	marginal
284	5.950608164613676	5.708176040676413	0.017	marginal
285	5.600921702320772	4.984173686616721	0	marginal
286	3.2429634743121873	-0.23057089417865292	0	marginal
287	5.399591369431861	4.184241070774426	0	marginal
288	1.8897602233111386	-0.21787688254642715	0	marginal
289	8.625753117731236	6.970327257165241	0	marginal
290	1.5232379681853099	0.8148130292900456	0	marginal
291	3.4746235105310204	2.3518287675214635	0	marginal
292	0.8724928280306997	1.5573517182696832	1	marginal
293	3.9785866909682612	2.1409078251598848	0	marginal
294	5.5921331190837265	2.6903421518307598	0	marginal
295	1.6415282096015442	1.0538419243287398	0	marginal
296	6.004296330960932	3.4173909113260468	0	marginal
297	8.786881740483341	7.846225354389485	0	marginal
298	2.429578154792213	2.3172066038796104	0.218	marginal
299	4.690836713157726	3.371492285219439	0	marginal
300	0.37558956286970874	-1.3700751954459442	0	marginal
1	2.1838326269590906	2.5121244142015176	0.9975	random
2	0.8770346047592593	2.58504873119864	1	random
3	2.2219713932609713	2.888218737733339	1	random
4	0.30910798438989484	1.2469048774332512	1	random
5	0.5181427065597695	0.2731693635055994	0.155	random
6	5.799738004941026	5.393778290065196	0	random
7	0.7004169314980745	2.1312415198727215	1	random
8	1.2778939863712737	2.0059693007309916	1	random
9	7.555488696732707	6.643187831421184	0	random
10	6.466889606937308	5.57628780561465	0	random
11	5.763962176957328	5.8510362589453315	0.8085	random
12	0.3665009923667267	0.7750962351567566	0.9715	random
13	3.2949770489387973	2.6891628385448954	0	random
14	-0.4752397498886062	0.5456834034494582	1	random
15	5.814487818318554	6.65950687506818	1	random
16	0.12584179838764137	0.8489439170645705	1	random
17	4.149011381504629	4.396448564814538	0.994	random
18	1.7478676370174595	1.2758381995539922	0.0025	random
19	3.8726400397408427	3.870727862274394	0.4875	random
20	2.130349799341182	2.400740682240482	0.978	random
21	3.137663774853764	5.377269506623401	1	random
22	3.1745103154893988	2.9299694328721158	0.028	random
23	0.9548362303797171	-0.36909740476010927	0	random
24	1.8255477439027106	2.2326020101774358	0.9965	random
25	1.3403784438088744	1.7903804815887168	0.9995	random
26	2.201377199014658	0.7836159026785431	0	random
27	3.8704561133270237	4.418971017645583	1	random
28	-0.3569175284201316	0.639114588321368	1	random
29	-1.5794362166854166	-0.4360882399687034	0.997	random
30	1.6745746043302496	2.56810098502097	1	random
31	6.59577658081035	3.6967203444550583	0	random
32	-0.8684996030366134	-1.5134866543977572	0.0665	random
33	0.8454463945124091	2.950186366141267	1	random
34	0.010722856998430792	1.2646109063438087	1	random
35	-0.1203055526228297	2.3533264954918014	1	random
36	4.657638574562217	6.103038838198141	1	random
37	2.9429894543688793	5.203937030111629	1	random
38	3.960402195728199	5.846329441031599	1	random
39	2.9578034000155333	4.046478165330027	1	random
40	4.091498762384703	4.704477062443742	1	random
41	3.3706553156717844	2.216311339457851	0	random
42	4.421825737890263	4.933721501003945	1	random
43	4.318374045816494	5.351977785912153	1	random
44	3.7658253430164876	3.020712738819614	0	random
45	5.111311187817593	5.183127342859725	0.7795	random
46	2.315550493285582	1.57130838216769	0	random
47	4.064252636571428	3.2291712450058374	0	random
48	6.760432032865584	5.245131770040544	0	random
49	5.0684269733331115	4.440252650055322	0	random
50	5.846471960752139	5.814733834516308	0.378	random
51	4.4084330459007806	5.68475632034049	1	random
52	2.5872692950200795	1.1332342957643955	0	random
53	1.572889090596869	2.4037567842468643	1	random
54	4.829921436253944	4.032435639193981	0	random
55	3.5910818893832492	3.525393606024907	0.2695	random
56	5.9327816556997055	4.965369587802858	0	random
57	3.59875860568053	3.8637481409655487	0.997	random
58	-1.6508519246444835	-1.6863087619000139	0.482	random
59	6.3218908379925525	5.860799773238135	0	random
60	5.985278619839662	6.89796984091554	1	random
61	1.8567843202970602	0.6011226563055234	0	random
62	3.16643361551771	2.9378239708662095	0.0185	random
63	3.9157846723671352	4.071041810213384	0.917	random
64	4.79180550830028	3.889783733272882	0	random
65	0.12794934497541852	1.6321998740624193	1	random
66	2.504534918251017	1.3211306954972903	0	random
67	0.484234170822914	0.9269956761345366	0.983	random
68	2.4608022158573	1.0820248060793745	0	random
69	1.4164018339450206	0.026501038618613103	0	random
70	0.7574687494498344	0.3047761067256349	0.0185	random
71	-0.3125917456606603	1.5552093899175201	1	random
72	2.537525266008764	3.2193553964344725	1	random
73	3.5308663688125392	4.044652162974927	1	random
74	-2.1019020460916726	0.7349257464481513	1	random
75	6.787275409424286	8.350376107104964	1	random
76	0.2935007441727525	1.4963350354636362	1	random
77	4.501575448702194	5.0741945937900494	1	random
78	0.09159997549555576	0.20982438761083053	0.6705	random
79	2.8937974215741367	2.516954647853261	5e-4	random
80	4.924213052411514	2.6037002735878794	0	random
81	2.7000361500357797	2.874474160228174	0.928	random
82	-0.22398147301193772	1.959888676519352	1	random
83	0.8170747265470162	1.6960031959866693	1	random
84	-0.055806163348157224	0.16236604212242445	0.79	random
85	4.988924416343446	4.1121759678041965	0	random
86	4.518657709240724	3.8150570737384326	0	random
87	1.6846837760310929	1.554917258481746	0.1885	random
88	4.607694827313329	3.2308151629391997	0	random
89	5.164350581910561	4.028748842919537	0	random
90	5.576467211238803	4.72698258741962	0	random
91	0.34408340171859636	1.7852092365570962	1	random
92	4.471070719201194	4.126804018814614	5e-4	random
93	1.424558247341472	1.2375413986832937	0.134	random
94	7.169203110237058	5.66640594561167	0	random
95	5.321966117935807	4.404052261450943	0	random
96	6.216691168252165	7.175759336406735	1	random
97	1.5663654688922533	1.78237930153567	0.935	random
98	7.754524137702239	10.837458197887614	1	random
99	5.096207068376	4.7493342035253505	0.002	random
100	2.657234879618896	2.6667229145766997	0.519	random
101	2.121673009190138	1.4053889512607443	0	random
102	2.2870204840817934	1.751941738695575	5e-4	random
103	-0.08792105595516314	0.900918677688102	1	random
104	3.585432121587419	4.183212003817927	1	random
105	0.04526010244409981	-0.41859426448792314	0.077	random
106	0.6268937230095537	0.16257860940477034	0.0255	random
107	3.7625072764426424	5.171558431902561	1	random
108	0.046551562794895224	2.5219849763665967	1	random
109	-2.3590080029273635	-0.5225569924508153	1	random
110	6.23207117376635	6.056641704277231	0.0485	random
111	2.8806609558634877	2.8497883066462277	0.3895	random
112	3.601771488180071	2.9392633088339575	0	random
113	5.6301305479514925	5.77653240099141	0.9465	random
114	2.0100225430122363	2.821906508980405	1	random
115	1.3357772640085779	1.3568386650130249	0.5435	random
116	1.1495633320940772	1.8224461994404102	1	random
117	2.9429680752420557	3.5247608497650185	1	random
118	1.8378357312926277	1.8922982980722534	0.6595	random
119	6.843155711386946	5.428748735692986	0	random
120	5.01500172580257	4.150098341942918	0	random
121	-0.06377332919954215	0.8094044107887692	1	random
122	1.975191183033924	2.006434790655189	0.591	random
123	2.0831425721283083	3.0372339979899365	1	random
124	6.490479847410283	8.286988598121955	1	random
125	5.418913604873715	3.766719420290696	0	random
126	1.266026337784893	1.4734464807258967	0.891	random
127	1.194844713612985	1.1415747796106674	0.3725	random
128	4.401587530091785	5.585157169642477	1	random
129	2.013165419888727	2.8320341869609993	1	random
130	-0.5024561421110031	-0.8173328089436915	0.1925	random
131	-0.052838740333366885	1.9500504423287153	1	random
132	7.071408449018051	4.816787338367768	0	random
133	5.472280009545345	5.205355607256093	0.009	random
134	4.694018091465747	4.519756491007021	0.0625	random
135	2.215189669584502	2.235432993886271	0.5625	random
136	-0.7010338694751439	0.04372961285408942	0.9895	random
137	2.3010090400896637	3.640638413280503	1	random
138	5.682904466936946	4.850030367614645	0	random
139	3.8150507163494325	3.6260286571357927	0.0465	random
140	3.6538552723889928	3.735847249382883	0.777	random
141	0.04877269320506565	-0.04373681735966331	0.3625	random
142	3.1060532894147452	4.706051560333017	1	random
143	3.355879823809793	4.790552713162963	1	random
144	6.497504941581237	6.80946585148736	0.9985	random
145	3.686390637091942	5.495101450768862	1	random
146	3.536212273952115	4.297847044940674	1	random
147	5.5150828455164795	4.129241322570344	0	random
148	3.92853528682283	5.087489147512141	1	random
149	5.994547997218557	6.511955602454582	1	random
150	3.049083739042608	3.3995165768054805	0.9995	random
151	-1.5522297567825194	-0.24824352795050275	0.999	random
152	2.521282665355248	2.3909631566729375	0.145	random
153	3.814865416842202	3.631292566745562	0.047	random
154	2.1220131901248065	1.8985981510649415	0.05	random
155	6.0572434430737125	7.5330413471302595	1	random
156	3.2197087024319506	0.6275702075051095	0	random
157	1.767395349064939	2.807479251169993	1	random
158	2.2388548405930564	2.578699275343559	0.999	random
159	0.32522636010940936	0.08368894388165724	0.1665	random
160	4.953366199975653	4.4982387367379655	0	random
161	7.768663475702364	8.821547534858386	1	random
162	0.8839713768888886	2.7409811552619745	1	random
163	5.6823561920581245	4.635415302998458	0	random
164	5.663741322565817	7.052487036772931	1	random
165	3.4030042671973497	2.325101214245792	0	random
166	3.826068528737551	5.245770722774294	1	random
167	0.13550480684888816	0.28902106426940644	0.739	random
168	3.8825971710172142	5.303374045083157	1	random
169	5.932287996519296	5.405581356312158	0	random
170	-1.1589353855152225	-1.6931945221682971	0.151	random
171	2.093265770794178	2.5430887636268054	1	random
172	3.9364630459531256	3.3250226027699847	0	random
173	2.176427885642017	1.9509399372854523	0.0575	random
174	2.596861030885435	2.097580610082704	0	random
175	-0.3712994119042301	0.9395094551757247	1	random
176	1.8098312634491425	3.186253730818425	1	random
177	3.751754143803813	3.280770621419586	0	random
178	-1.8912607743096144	-0.9534889518174875	0.9705	random
179	0.5513222514042482	1.1386773540760284	0.999	random
180	3.99562846553632	3.257108191715733	0	random
181	1.8206097054801544	3.457352052014234	1	random
182	6.009379346030256	7.763081691499259	1	random
183	2.30238831603583	3.2064308384487346	1	random
184	4.574701452968609	3.4585746093692586	0	random
185	6.2072037648217515	6.882496245207601	1	random
186	0.5392812889349536	0.8817408571277743	0.958	random
187	1.4034219865216464	1.644788500057413	0.9355	random
188	3.538922587299936	2.4864923942247765	0	random
189	2.193707839622851	0.9501581184071307	0	random
190	-1.1773081483036698	1.5541422897372408	1	random
191	0.7582064195239036	0.6960082382102175	0.3925	random
192	4.722706929876798	4.493247887734259	0.021	random
193	0.13041297851764333	0.9925129294388674	1	random
194	-1.130002767043495	-0.9864693624687308	0.628	random
195	1.981204633017797	2.5770541010182004	1	random
196	2.7325773463928256	3.396091739417497	1	random
197	4.038824680038642	2.4188647508488947	0	random
198	5.622737329832041	5.875071164987809	0.991	random
199	3.5907831099517216	2.084225805134875	0	random
200	3.7361059700777624	4.810448368760289	1	random
201	-1.4802215241831163	-0.5174522715494202	0.9755	random
202	0.1430626587136377	1.4635478782244702	1	random
203	7.801971623008157	7.032408515293895	0	random
204	6.147507318639697	5.5627095121049015	0	random
205	5.044100368452428	4.176059687895518	0	random
206	4.119571189148497	4.85022659286838	1	random
207	2.9064124870770387	2.0849651468860775	0	random
208	3.4702427984785564	4.093960788043315	1	random
209	7.239738589076836	6.359446077112484	0	random
210	1.5297691630343548	2.540556873220566	1	random
211	4.28195974241413	5.049839180609032	1	random
212	3.868324086625025	4.252692068608171	1	random
213	2.94274709545645	3.410385076957378	1	random
214	0.9102580143752217	0.5664575052909414	0.039	random
215	3.6914796308518962	5.0016429301974545	1	random
216	0.3529295874344068	2.0718050763352585	1	random
217	1.9698561740863576	2.868307463011943	1	random
218	4.39491094707919	4.4885949934604294	0.822	random
219	5.359526569336743	5.3763601253834405	0.5525	random
220	0.4763073206203608	2.2733012282497116	1	random
221	3.8382023042121665	4.4214002792724365	1	random
222	4.203491142515168	7.703661267603483	1	random
223	4.5903152472307465	5.344291589154217	1	random
224	5.364640348256978	4.735974882613085	0	random
225	2.9502699141406143	4.078168207103609	1	random
226	4.2940932099658005	2.217070052630313	0	random
227	-1.9273469008927173	0.4385426214982839	1	random
228	3.9297089702050947	4.321014070397743	1	random
229	3.8301877391846917	4.75361384285074	1	random
230	1.8717819308422978	0.09630204304016482	0	random
231	3.5134607423678066	2.91315775241854	0	random
232	1.9899806018245219	2.118552524415615	0.82	random
233	4.232403819766726	3.713842886190566	0	random
234	4.696853966955375	4.336726395154615	5e-4	random
235	4.99603439259139	4.22525296531963	0	random
236	4.28629482216453	4.893994309346478	1	random
237	3.475385606888108	2.4697172028679586	0	random
238	7.603741241460623	9.157541518590655	1	random
239	3.431190963790293	2.052795328760759	0	random
240	1.9086936867041273	0.6139001479638373	0	random
241	1.605068648194048	-0.13715772713777385	0	random
242	3.142149972466214	3.225045012221603	0.7455	random
243	3.785469221874641	2.1004710080345643	0	random
244	3.0316795236513374	5.211714230851183	1	random
245	0.7650631025345462	1.7233757662597944	1	random
246	6.7406945505638785	7.850599076431488	1	random
247	4.5213274793075335	6.24747908951067	1	random
248	2.9233987355023556	3.5612336002552616	1	random
249	4.542834781061986	3.9740096539763377	0	random
250	1.4122573189971606	1.3309814739560748	0.307	random
251	4.886826714760129	4.27202252624449	0	random
252	6.148393789126926	3.6614713084180655	0	random
253	4.7837821320619724	6.350993383865312	1	random
254	5.40928847854786	7.096683959159417	1	random
255	-0.14494353208508587	-1.166522585276394	0.0025	random
256	0.4278368651740023	0.22130162293958525	0.2045	random
257	2.073465369269133	0.9784555406168747	0	random
258	5.5053936221203434	3.4541872203232113	0	random
259	3.790229314888564	2.3625693210175873	0	random
260	5.072575794416386	4.291410946666241	0	random
261	3.908246586250057	3.240477925640466	0	random
262	2.3931588133992268	2.4024231180998514	0.5405	random
263	2.4369693750656003	2.132345038925657	0.01	random
264	2.854350143520224	3.6760613159189752	1	random
265	1.0929303386746856	3.5290153209746293	1	random
266	2.8416500176532145	2.5145524778953616	0.0075	random
267	3.285695170208516	2.9861004620311276	0.003	random
268	0.8081948079726258	0.09344547775232336	0.003	random
269	5.236423885239824	6.49074290601418	1	random
270	3.0366025137372934	3.1454625408056307	0.817	random
271	4.745345878135226	5.0942907037108185	1	random
272	2.6476294735105785	1.8571509831844086	0	random
273	4.800926282107722	3.9306285425946212	0	random
274	0.1293236750218987	0.509075225801163	0.9415	random
275	4.439813004471246	5.297646326300001	1	random
276	-0.4990832376915961	0.2850500292187933	0.998	random
277	2.3975818960767317	4.166935668736109	1	random
278	-0.3550982489664384	-2.3641361974137016	0	random
279	3.8681008751322246	3.1018154411068295	0	random
280	-0.7552756235960482	0.04815468019083734	0.998	random
281	3.8201333850415975	3.3474369576255336	0	random
282	4.031673215184071	2.464468632221876	0	random
283	1.1526825604290434	3.743112449208056	1	random
284	6.088216402162475	4.233490429052631	0	random
285	4.953055217876318	5.234599037721081	0.9995	random
286	1.6993133292289624	2.5752637303700685	1	random
287	4.919952726595717	4.3191051982296935	0	random
288	1.6420339847076364	-0.3538777303132299	0	random
289	6.568696953076252	8.47322795972201	1	random
290	0.6011324218738348	1.116312198888516	0.994	random
291	3.2453529257012566	1.7090247964731362	0	random
292	0.9793745042682709	1.0877844145291462	0.727	random
293	3.1413190922352436	3.0742844633153723	0.267	random
294	4.4667456432830015	4.683923223065799	0.9835	random
295	1.5192945987167403	0.8069347019482666	0	random
296	4.530224894737076	5.462599701872262	1	random
297	8.330624518280452	7.918712784654922	5e-4	random
298	2.6354132400560046	0.562325908854602	0	random
299	4.1108342847942065	3.642803148704516	5e-4	random
300	-0.7996472981593012	-0.4747378876208958	0.811	random
